num,text,timestamp,label,clean_text,tokens,processed_tokens,processed_text,sentiment_polarity
455500604,Because of hurricane sandy I am now pregnant..... With an enormous food baby #octomom,1970-01-01 00:00:00.000041213,1,because of hurricane sandy i am now pregnant  with an enormous food baby,"['because', 'of', 'hurricane', 'sandy', 'i', 'am', 'now', 'pregnant', 'with', 'an', 'enormous', 'food', 'baby']","['hurrican', 'sandi', 'pregnant', 'enorm', 'food', 'babi']",hurrican sandi pregnant enorm food babi,0.3333333333333333
39857325,I say a prayer for all those up north affected by Hurricane Sandy.. Thousands of people still have no electricity or food.. #BLESS :-(,1970-01-01 00:00:00.000041213,1,i say a prayer for all those up north affected by hurricane sandy  thousands of people still have no electricity or food,"['i', 'say', 'a', 'prayer', 'for', 'all', 'those', 'up', 'north', 'affected', 'by', 'hurricane', 'sandy', 'thousands', 'of', 'people', 'still', 'have', 'no', 'electricity', 'or', 'food']","['say', 'prayer', 'north', 'affect', 'hurrican', 'sandi', 'thousand', 'peopl', 'still', 'electr', 'food']",say prayer north affect hurrican sandi thousand peopl still electr food,0.0
751184984,Healthy food to stock up during hurricane #sandy. video here http://bit.ly/freeraw ,1970-01-01 00:00:00.000041213,0,healthy food to stock up during hurricane  video here,"['healthy', 'food', 'to', 'stock', 'up', 'during', 'hurricane', 'video', 'here']","['healthi', 'food', 'stock', 'hurrican', 'video']",healthi food stock hurrican video,0.0
175576528,"""Keep Food and Family Safe During Power Outage from Hurricane Sandy"" http://bit.ly/SsaFRB  via @emaxhealth",1970-01-01 00:00:00.000041213,0,keep food and family safe during power outage from hurricane sandy   via,"['keep', 'food', 'and', 'family', 'safe', 'during', 'power', 'outage', 'from', 'hurricane', 'sandy', 'via']","['keep', 'food', 'famili', 'safe', 'power', 'outag', 'hurrican', 'sandi', 'via']",keep food famili safe power outag hurrican sandi via,0.5
49538964,"Really! posting fake pictures of Hurricane Sandy, people have lost homes, jobs, relatives, and food, show some compassion, assholes!",1970-01-01 00:00:00.000041213,1,really posting fake pictures of hurricane sandy people have lost homes jobs relatives and food show some compassion assholes,"['really', 'posting', 'fake', 'pictures', 'of', 'hurricane', 'sandy', 'people', 'have', 'lost', 'homes', 'jobs', 'relatives', 'and', 'food', 'show', 'some', 'compassion', 'assholes']","['realli', 'post', 'fake', 'pictur', 'hurrican', 'sandi', 'peopl', 'lost', 'home', 'job', 'rel', 'food', 'show', 'compass', 'asshol']",realli post fake pictur hurrican sandi peopl lost home job rel food show compass asshol,-0.5
343305182,Food Safety: Tips if Hurricane Sandy Knocked Out Your Fridge - DailyFinance http://buff.ly/SsX8sV  | #law #jobs #firm #hiring #careers #attor…,1970-01-01 00:00:00.000041213,1,food safety tips if hurricane sandy knocked out your fridge  dailyfinance,"['food', 'safety', 'tips', 'if', 'hurricane', 'sandy', 'knocked', 'out', 'your', 'fridge', 'dailyfinance']","['food', 'safeti', 'tip', 'hurrican', 'sandi', 'knock', 'fridg', 'dailyfin']",food safeti tip hurrican sandi knock fridg dailyfin,0.0
214329366,Good to know! RT @modernmom: No power? Find out what #food could make your #family sick! Hurricane #Sandy #safety http://mmom.me/SsPezN ,1970-01-01 00:00:00.000041213,1,good to know rt  no power find out what  could make your  sick hurricane,"['good', 'to', 'know', 'rt', 'no', 'power', 'find', 'out', 'what', 'could', 'make', 'your', 'sick', 'hurricane']","['good', 'know', 'rt', 'power', 'find', 'could', 'make', 'sick', 'hurrican']",good know rt power find could make sick hurrican,-0.007142857142857173
32485188,Want to help? We're packaging natural food products & green cleaners to those affected by Hurricane Sandy http://www.facebook.com/gwellness  #shakleecares,1970-01-01 00:00:00.000041213,1,want to help were packaging natural food products  green cleaners to those affected by hurricane sandy,"['want', 'to', 'help', 'were', 'packaging', 'natural', 'food', 'products', 'green', 'cleaners', 'to', 'those', 'affected', 'by', 'hurricane', 'sandy']","['want', 'help', 'packag', 'natur', 'food', 'product', 'green', 'cleaner', 'affect', 'hurrican', 'sandi']",want help packag natur food product green cleaner affect hurrican sandi,-0.2
27258345,"WBNG: Getting Food to East Coast: Kirkwood, NY (WBNG Binghamton) Hurricane Sandy spared most of the Twin Tiers, ... http://bit.ly/T302lG ",1970-01-01 00:00:00.000041213,0,wbng getting food to east coast kirkwood ny wbng binghamton hurricane sandy spared most of the twin tiers,"['wbng', 'getting', 'food', 'to', 'east', 'coast', 'kirkwood', 'ny', 'wbng', 'binghamton', 'hurricane', 'sandy', 'spared', 'most', 'of', 'the', 'twin', 'tiers']","['wbng', 'get', 'food', 'east', 'coast', 'kirkwood', 'ny', 'wbng', 'binghamton', 'hurrican', 'sandi', 'spare', 'twin', 'tier']",wbng get food east coast kirkwood ny wbng binghamton hurrican sandi spare twin tier,0.0
344102044,Hurricane Sandy: Keeping food safe if the power goes out  http://bit.ly/Sel68y  #hurricane #Sandy,1970-01-01 00:00:00.000041213,0,hurricane sandy keeping food safe if the power goes out,"['hurricane', 'sandy', 'keeping', 'food', 'safe', 'if', 'the', 'power', 'goes', 'out']","['hurrican', 'sandi', 'keep', 'food', 'safe', 'power', 'goe']",hurrican sandi keep food safe power goe,0.5
15891280,"It's truly like an apocalypse. Everyone playing neighborhood watch, sharing food. This is fucked up and I'm in the middle #hurricane #sandy",1970-01-01 00:00:00.000041212,1,its truly like an apocalypse everyone playing neighborhood watch sharing food this is fucked up and im in the middle,"['its', 'truly', 'like', 'an', 'apocalypse', 'everyone', 'playing', 'neighborhood', 'watch', 'sharing', 'food', 'this', 'is', 'fucked', 'up', 'and', 'im', 'in', 'the', 'middle']","['truli', 'like', 'apocalyps', 'everyon', 'play', 'neighborhood', 'watch', 'share', 'food', 'fuck', 'im', 'middl']",truli like apocalyps everyon play neighborhood watch share food fuck im middl,-0.4
102255917,"Price hikes for electricity, gas, food not expected in aftermath of Hurricane Sandy - http://bit.ly/T2U7gs  #Harrisburg #Pennsylvania",1970-01-01 00:00:00.000041212,1,price hikes for electricity gas food not expected in aftermath of hurricane sandy,"['price', 'hikes', 'for', 'electricity', 'gas', 'food', 'not', 'expected', 'in', 'aftermath', 'of', 'hurricane', 'sandy']","['price', 'hike', 'electr', 'ga', 'food', 'expect', 'aftermath', 'hurrican', 'sandi']",price hike electr ga food expect aftermath hurrican sandi,0.0
61587526,Hurricane Sandy: Pre-Storm Mayhem Hits NYC Whole Foods | Daily ... http://bit.ly/YkOspb ,1970-01-01 00:00:00.000041212,1,hurricane sandy prestorm mayhem hits nyc whole foods  daily,"['hurricane', 'sandy', 'prestorm', 'mayhem', 'hits', 'nyc', 'whole', 'foods', 'daily']","['hurrican', 'sandi', 'prestorm', 'mayhem', 'hit', 'nyc', 'whole', 'food', 'daili']",hurrican sandi prestorm mayhem hit nyc whole food daili,0.2
95302876,"Hurricane Sandy was a bitch ass bitch, but at least the Chinese food restaurants were open! http://instagr.am/p/RbNVXih-lN/ ",1970-01-01 00:00:00.000041212,1,hurricane sandy was a bitch ass bitch but at least the chinese food restaurants were open,"['hurricane', 'sandy', 'was', 'a', 'bitch', 'ass', 'bitch', 'but', 'at', 'least', 'the', 'chinese', 'food', 'restaurants', 'were', 'open']","['hurrican', 'sandi', 'bitch', 'ass', 'bitch', 'least', 'chines', 'food', 'restaur', 'open']",hurrican sandi bitch ass bitch least chines food restaur open,-0.15
159609909,"TURN ON THE LIGHTSS. 
Look what you done do. 
Hurricane sandy cause of u I can't cook food. 
Can't piss in the dark or even watch the  news",1970-01-01 00:00:00.000041212,1,"turn on the lightss 
look what you done do 
hurricane sandy cause of u i cant cook food 
cant piss in the dark or even watch the  news","['turn', 'on', 'the', 'lightss', 'look', 'what', 'you', 'done', 'do', 'hurricane', 'sandy', 'cause', 'of', 'u', 'i', 'cant', 'cook', 'food', 'cant', 'piss', 'in', 'the', 'dark', 'or', 'even', 'watch', 'the', 'news']","['turn', 'lightss', 'look', 'done', 'hurrican', 'sandi', 'caus', 'u', 'cant', 'cook', 'food', 'cant', 'piss', 'dark', 'even', 'watch', 'news']",turn lightss look done hurrican sandi caus u cant cook food cant piss dark even watch news,-0.15
246509792,I guess its official ...the food in my fridge is a victim of Hurricane Sandy and tomorrow we will be cooking a... http://fb.me/K10gACo6 ,1970-01-01 00:00:00.000041212,1,i guess its official  the food in my fridge is a victim of hurricane sandy and tomorrow we will be cooking a,"['i', 'guess', 'its', 'official', 'the', 'food', 'in', 'my', 'fridge', 'is', 'a', 'victim', 'of', 'hurricane', 'sandy', 'and', 'tomorrow', 'we', 'will', 'be', 'cooking', 'a']","['guess', 'offici', 'food', 'fridg', 'victim', 'hurrican', 'sandi', 'tomorrow', 'cook']",guess offici food fridg victim hurrican sandi tomorrow cook,-0.07500000000000001
212070076,Power Outage Food Safety: What To Toss And What To Keep http://huff.to/WVC6pp  via @HealthyLiving #hurricane #sandy #food #health #safe,1970-01-01 00:00:00.000041212,0,power outage food safety what to toss and what to keep   via,"['power', 'outage', 'food', 'safety', 'what', 'to', 'toss', 'and', 'what', 'to', 'keep', 'via']","['power', 'outag', 'food', 'safeti', 'toss', 'keep', 'via']",power outag food safeti toss keep via,0.0
196633674,Everyone's go-to #hurricane #sandy food was bread. Am I right? http://instagr.am/p/RbLeT7j7sK/ ,1970-01-01 00:00:00.000041212,1,everyones goto   food was bread am i right,"['everyones', 'goto', 'food', 'was', 'bread', 'am', 'i', 'right']","['everyon', 'goto', 'food', 'bread', 'right']",everyon goto food bread right,0.2857142857142857
25692090,worst day to work in food business...EVER. thanks hurricane sandy.,1970-01-01 00:00:00.000041212,1,worst day to work in food business ever thanks hurricane sandy,"['worst', 'day', 'to', 'work', 'in', 'food', 'business', 'ever', 'thanks', 'hurricane', 'sandy']","['worst', 'day', 'work', 'food', 'busi', 'ever', 'thank', 'hurrican', 'sandi']",worst day work food busi ever thank hurrican sandi,-1.0
96136179,Hurricane sandy got me spending half of my $$$$ on food and nothing really hit tho. Waist of my time. Got a crib full of food.,1970-01-01 00:00:00.000041212,1,hurricane sandy got me spending half of my  on food and nothing really hit tho waist of my time got a crib full of food,"['hurricane', 'sandy', 'got', 'me', 'spending', 'half', 'of', 'my', 'on', 'food', 'and', 'nothing', 'really', 'hit', 'tho', 'waist', 'of', 'my', 'time', 'got', 'a', 'crib', 'full', 'of', 'food']","['hurrican', 'sandi', 'got', 'spend', 'half', 'food', 'noth', 'realli', 'hit', 'tho', 'waist', 'time', 'got', 'crib', 'full', 'food']",hurrican sandi got spend half food noth realli hit tho waist time got crib full food,0.09166666666666666
18874383,Were you affected by a power outage? @HealthyLiving tells us what food is safe to keep & what to toss: http://goo.gl/wMMWw  #Hurricane Sandy,1970-01-01 00:00:00.000041212,0,were you affected by a power outage  tells us what food is safe to keep  what to toss    sandy,"['were', 'you', 'affected', 'by', 'a', 'power', 'outage', 'tells', 'us', 'what', 'food', 'is', 'safe', 'to', 'keep', 'what', 'to', 'toss', 'sandy']","['affect', 'power', 'outag', 'tell', 'us', 'food', 'safe', 'keep', 'toss', 'sandi']",affect power outag tell us food safe keep toss sandi,0.5
415294181,Going to the gym because the amount of food ive consumed because of hurricane sandy CANT be real... #YIKES ,1970-01-01 00:00:00.000041212,1,going to the gym because the amount of food ive consumed because of hurricane sandy cant be real,"['going', 'to', 'the', 'gym', 'because', 'the', 'amount', 'of', 'food', 'ive', 'consumed', 'because', 'of', 'hurricane', 'sandy', 'cant', 'be', 'real']","['go', 'gym', 'amount', 'food', 'ive', 'consum', 'hurrican', 'sandi', 'cant', 'real']",go gym amount food ive consum hurrican sandi cant real,0.2
244794847,A shout out to all of the volunteers who distributed food in the midst of Hurricane Sandy yesterday!  That's some real Jesus love! Thanks!,1970-01-01 00:00:00.000041212,1,a shout out to all of the volunteers who distributed food in the midst of hurricane sandy yesterday  thats some real jesus love thanks,"['a', 'shout', 'out', 'to', 'all', 'of', 'the', 'volunteers', 'who', 'distributed', 'food', 'in', 'the', 'midst', 'of', 'hurricane', 'sandy', 'yesterday', 'thats', 'some', 'real', 'jesus', 'love', 'thanks']","['shout', 'volunt', 'distribut', 'food', 'midst', 'hurrican', 'sandi', 'yesterday', 'that', 'real', 'jesu', 'love', 'thank']",shout volunt distribut food midst hurrican sandi yesterday that real jesu love thank,0.35
790644564,How To Keep Your Food Safe If Hurricane Sandy Cuts Electricity -  http://adf.ly/1jSFF ,1970-01-01 00:00:00.000041212,0,how to keep your food safe if hurricane sandy cuts electricity,"['how', 'to', 'keep', 'your', 'food', 'safe', 'if', 'hurricane', 'sandy', 'cuts', 'electricity']","['keep', 'food', 'safe', 'hurrican', 'sandi', 'cut', 'electr']",keep food safe hurrican sandi cut electr,0.5
815445782,What was your comfort food last night? MT @momwhoruns: {blog post} Comfort Food During Hurricane Sandy http://tinyurl.com/9qyncoe  #Sandy,1970-01-01 00:00:00.000041212,1,what was your comfort food last night mt  blog post comfort food during hurricane sandy,"['what', 'was', 'your', 'comfort', 'food', 'last', 'night', 'mt', 'blog', 'post', 'comfort', 'food', 'during', 'hurricane', 'sandy']","['comfort', 'food', 'last', 'night', 'mt', 'blog', 'post', 'comfort', 'food', 'hurrican', 'sandi']",comfort food last night mt blog post comfort food hurrican sandi,0.0
790401866,Do you have bottled water and peanut butter handy? 5 Food tips for Hurricane Sandy survival http://ow.ly/eSWjO  #abcnews #naturaldisasters,1970-01-01 00:00:00.000041212,0,do you have bottled water and peanut butter handy  food tips for hurricane sandy survival,"['do', 'you', 'have', 'bottled', 'water', 'and', 'peanut', 'butter', 'handy', 'food', 'tips', 'for', 'hurricane', 'sandy', 'survival']","['bottl', 'water', 'peanut', 'butter', 'handi', 'food', 'tip', 'hurrican', 'sandi', 'surviv']",bottl water peanut butter handi food tip hurrican sandi surviv,0.0
727324843,How To Keep Your Food Safe If Hurricane Sandy Cuts Electricity -,1970-01-01 00:00:00.000041212,0,how to keep your food safe if hurricane sandy cuts electricity,"['how', 'to', 'keep', 'your', 'food', 'safe', 'if', 'hurricane', 'sandy', 'cuts', 'electricity']","['keep', 'food', 'safe', 'hurrican', 'sandi', 'cut', 'electr']",keep food safe hurrican sandi cut electr,0.5
168426716,#flood Jamaica: YB Afraid Foundation and Food For The Poor Assist Hurricane Sandy Victims in Jamaica http://bit.ly/XTWwOy  #crisismanagement,1970-01-01 00:00:00.000041212,1,jamaica yb afraid foundation and food for the poor assist hurricane sandy victims in jamaica,"['jamaica', 'yb', 'afraid', 'foundation', 'and', 'food', 'for', 'the', 'poor', 'assist', 'hurricane', 'sandy', 'victims', 'in', 'jamaica']","['jamaica', 'yb', 'afraid', 'foundat', 'food', 'poor', 'assist', 'hurrican', 'sandi', 'victim', 'jamaica']",jamaica yb afraid foundat food poor assist hurrican sandi victim jamaica,-0.35833333333333334
29868007,"Text ""REDCROSS"" to 90999 2 make a $10 donation (charged to ur phone bill) to help give food & dry clothes 2 those rescued in hurricane Sandy",1970-01-01 00:00:00.000041212,1,text redcross to   make a  donation charged to ur phone bill to help give food  dry clothes  those rescued in hurricane sandy,"['text', 'redcross', 'to', 'make', 'a', 'donation', 'charged', 'to', 'ur', 'phone', 'bill', 'to', 'help', 'give', 'food', 'dry', 'clothes', 'those', 'rescued', 'in', 'hurricane', 'sandy']","['text', 'redcross', 'make', 'donat', 'charg', 'ur', 'phone', 'bill', 'help', 'give', 'food', 'dri', 'cloth', 'rescu', 'hurrican', 'sandi']",text redcross make donat charg ur phone bill help give food dri cloth rescu hurrican sandi,0.0
95489360,"We're praying for all of you affected by Hurricane Sandy. We hope your loved ones are safe and that you all have shelter, hot food and...",1970-01-01 00:00:00.000041212,0,were praying for all of you affected by hurricane sandy we hope your loved ones are safe and that you all have shelter hot food and,"['were', 'praying', 'for', 'all', 'of', 'you', 'affected', 'by', 'hurricane', 'sandy', 'we', 'hope', 'your', 'loved', 'ones', 'are', 'safe', 'and', 'that', 'you', 'all', 'have', 'shelter', 'hot', 'food', 'and']","['pray', 'affect', 'hurrican', 'sandi', 'hope', 'love', 'one', 'safe', 'shelter', 'hot', 'food']",pray affect hurrican sandi hope love one safe shelter hot food,0.4166666666666667
35718116,"Loving Nick Pisa over in New York reporting on Hurricane Sandy ""you can't buy any food here - a burger, pizza or donut""",1970-01-01 00:00:00.000041212,1,loving nick pisa over in new york reporting on hurricane sandy you cant buy any food here  a burger pizza or donut,"['loving', 'nick', 'pisa', 'over', 'in', 'new', 'york', 'reporting', 'on', 'hurricane', 'sandy', 'you', 'cant', 'buy', 'any', 'food', 'here', 'a', 'burger', 'pizza', 'or', 'donut']","['love', 'nick', 'pisa', 'new', 'york', 'report', 'hurrican', 'sandi', 'cant', 'buy', 'food', 'burger', 'pizza', 'donut']",love nick pisa new york report hurrican sandi cant buy food burger pizza donut,0.3181818181818182
268009140,I've ate so much food because of Hurricane Sandy #fatkidprobz,1970-01-01 00:00:00.000041212,1,ive ate so much food because of hurricane sandy,"['ive', 'ate', 'so', 'much', 'food', 'because', 'of', 'hurricane', 'sandy']","['ive', 'ate', 'much', 'food', 'hurrican', 'sandi']",ive ate much food hurrican sandi,0.2
19437432,Pathetic Romney show in Ohio: collecting #cannedfood for hurricane Sandy victims. Will food drives replace #FEMA?,1970-01-01 00:00:00.000041212,1,pathetic romney show in ohio collecting  for hurricane sandy victims will food drives replace,"['pathetic', 'romney', 'show', 'in', 'ohio', 'collecting', 'for', 'hurricane', 'sandy', 'victims', 'will', 'food', 'drives', 'replace']","['pathet', 'romney', 'show', 'ohio', 'collect', 'hurrican', 'sandi', 'victim', 'food', 'drive', 'replac']",pathet romney show ohio collect hurrican sandi victim food drive replac,-0.07500000000000001
542325816,"Hurricane #Sandy #Fashion Tweets Remind Us That Sweatpants, Junk Food Are Still OK (TWEETS) http://huff.to/UaKZ8v  via @HuffPostStyle",1970-01-01 00:00:00.000041212,0,hurricane   tweets remind us that sweatpants junk food are still ok tweets   via,"['hurricane', 'tweets', 'remind', 'us', 'that', 'sweatpants', 'junk', 'food', 'are', 'still', 'ok', 'tweets', 'via']","['hurrican', 'tweet', 'remind', 'us', 'sweatpant', 'junk', 'food', 'still', 'ok', 'tweet', 'via']",hurrican tweet remind us sweatpant junk food still ok tweet via,0.5
28127131,{blog post} Comfort Food During Hurricane Sandy (or any miserable weather) http://tinyurl.com/9qyncoe  #Sandy,1970-01-01 00:00:00.000041212,1,blog post comfort food during hurricane sandy or any miserable weather,"['blog', 'post', 'comfort', 'food', 'during', 'hurricane', 'sandy', 'or', 'any', 'miserable', 'weather']","['blog', 'post', 'comfort', 'food', 'hurrican', 'sandi', 'miser', 'weather']",blog post comfort food hurrican sandi miser weather,0.0
351079098,"""How to keep your food safe if Hurricane Sandy cuts electricity"" - #health #family http://ow.ly/eRw3u ",1970-01-01 00:00:00.000041212,0,how to keep your food safe if hurricane sandy cuts electricity,"['how', 'to', 'keep', 'your', 'food', 'safe', 'if', 'hurricane', 'sandy', 'cuts', 'electricity']","['keep', 'food', 'safe', 'hurrican', 'sandi', 'cut', 'electr']",keep food safe hurrican sandi cut electr,0.5
297788210,"I have no power, therefore I can't cook any food.... Hurricane Sandy: 3 Gina: 0",1970-01-01 00:00:00.000041212,0,i have no power therefore i cant cook any food  hurricane sandy  gina,"['i', 'have', 'no', 'power', 'therefore', 'i', 'cant', 'cook', 'any', 'food', 'hurricane', 'sandy', 'gina']","['power', 'therefor', 'cant', 'cook', 'food', 'hurrican', 'sandi', 'gina']",power therefor cant cook food hurrican sandi gina,0.0
475954744,"After a Power Outage: Important USDA Food Safety Guidelines and Tips: 

Hurricane Sandy tore a path through the ... http://bit.ly/YjwlQs ",1970-01-01 00:00:00.000041212,1,"after a power outage important usda food safety guidelines and tips 

hurricane sandy tore a path through the","['after', 'a', 'power', 'outage', 'important', 'usda', 'food', 'safety', 'guidelines', 'and', 'tips', 'hurricane', 'sandy', 'tore', 'a', 'path', 'through', 'the']","['power', 'outag', 'import', 'usda', 'food', 'safeti', 'guidelin', 'tip', 'hurrican', 'sandi', 'tore', 'path']",power outag import usda food safeti guidelin tip hurrican sandi tore path,0.0
24465164,@NutritionSchool: Have you lost power due to Hurricane #Sandy? Here are some food safety tips from @joansalgeblake: http://buff.ly/W35afz ,1970-01-01 00:00:00.000041212,1,have you lost power due to hurricane  here are some food safety tips from,"['have', 'you', 'lost', 'power', 'due', 'to', 'hurricane', 'here', 'are', 'some', 'food', 'safety', 'tips', 'from']","['lost', 'power', 'due', 'hurrican', 'food', 'safeti', 'tip']",lost power due hurrican food safeti tip,-0.125
25680563,"Hurricane Sandy is making me feel pretty homeless right now. No food, No power",1970-01-01 00:00:00.000041212,1,hurricane sandy is making me feel pretty homeless right now no food no power,"['hurricane', 'sandy', 'is', 'making', 'me', 'feel', 'pretty', 'homeless', 'right', 'now', 'no', 'food', 'no', 'power']","['hurrican', 'sandi', 'make', 'feel', 'pretti', 'homeless', 'right', 'food', 'power']",hurrican sandi make feel pretti homeless right food power,0.2857142857142857
185888479,Via @souldancing YB Afraid Foundation and Food For The Poor Assist Hurricane Sandy Victims in J... http://bit.ly/SeU2Gn  #jamaicanblogger,1970-01-01 00:00:00.000041212,1,via  yb afraid foundation and food for the poor assist hurricane sandy victims in j,"['via', 'yb', 'afraid', 'foundation', 'and', 'food', 'for', 'the', 'poor', 'assist', 'hurricane', 'sandy', 'victims', 'in', 'j']","['via', 'yb', 'afraid', 'foundat', 'food', 'poor', 'assist', 'hurrican', 'sandi', 'victim', 'j']",via yb afraid foundat food poor assist hurrican sandi victim j,-0.35833333333333334
390145618,@nicole_coolin I'm broke son hurricane sandy made me waste all my money on food lls,1970-01-01 00:00:00.000041212,1,im broke son hurricane sandy made me waste all my money on food lls,"['im', 'broke', 'son', 'hurricane', 'sandy', 'made', 'me', 'waste', 'all', 'my', 'money', 'on', 'food', 'lls']","['im', 'broke', 'son', 'hurrican', 'sandi', 'made', 'wast', 'money', 'food', 'll']",im broke son hurrican sandi made wast money food ll,0.0
